map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.575991,0.794813,0.650816,0.653554,0.357571,-1,0.129301,0.533605,0.686431,0.687514,-1,0.765371,0.525522,0.240773
