map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.0247206,0.0612843,0.0166682,0.0754518,0.0283459,-1,0,0.0370812,0.0764906,0.0801249,-1,0.139815,0.1157,0
