map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.382174,0.656731,0.3879,0.397198,0.223307,-1,0.000635689,0.417964,0.483855,0.483996,-1,0.499434,0.29338,0.0136364
