map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.600871,0.834844,0.653372,0.644269,0.307915,-1,0.0516174,0.617684,0.671504,0.671504,-1,0.70446,0.415774,0.0590909
