map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.6365,0.830297,0.702147,0.677198,0.31954,-1,0.0331125,0.647844,0.705006,0.70513,-1,0.734797,0.435578,0.05
