map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.548749,0.798727,0.625786,0.612001,0.377461,-1,0.138079,0.506434,0.651445,0.65212,-1,0.720227,0.519219,0.212323
