map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.625097,0.869211,0.692645,0.661926,0.316641,-1,0.0743071,0.634386,0.686217,0.686217,-1,0.721376,0.404823,0.11604
