map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.611816,0.835201,0.713503,0.683008,0.352232,-1,0.193838,0.587955,0.688455,0.688841,-1,0.753161,0.485279,0.301492
