map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.288168,0.542531,0.284101,0.493908,0.300296,-1,0.0887913,0.287679,0.446185,0.446185,-1,0.578854,0.483677,0.1
