map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.619488,0.829315,0.693373,0.667259,0.325312,-1,0.103664,0.562502,0.726563,0.727707,-1,0.774674,0.489486,0.26627
