map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.622929,0.837444,0.688442,0.666385,0.313938,-1,0.0515563,0.633399,0.69184,0.69184,-1,0.723962,0.426194,0.0590909
