map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.51145,0.716274,0.567115,0.553668,0.251025,-1,0.00552171,0.540268,0.588309,0.588494,-1,0.616241,0.363456,0.05
