map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.407379,0.643292,0.449515,0.43918,0.205316,-1,0.0280262,0.428907,0.500868,0.502448,-1,0.523059,0.325639,0.0545455
