map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.585288,0.818023,0.677754,0.654118,0.404617,-1,0.153329,0.534813,0.683924,0.684485,-1,0.756416,0.549705,0.237176
