map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.378959,0.604571,0.408173,0.409969,0.173836,-1,0.0144014,0.399649,0.47571,0.476562,-1,0.494882,0.3025,0.0545455
