map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.68909,0.899634,0.765068,0.754822,0.39813,-1,0.0884292,0.683174,0.734404,0.734404,-1,0.794574,0.439841,0.120455
