map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.383769,0.609527,0.413085,0.555178,0.23967,-1,0.0500953,0.380155,0.506275,0.506577,-1,0.646452,0.415549,0.1
