map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.498775,0.721189,0.536779,0.535053,0.250129,-1,0.0216505,0.51626,0.579634,0.57965,-1,0.607592,0.350389,0.0590909
