map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.640105,0.841186,0.704181,0.680122,0.320908,-1,0.0443667,0.647552,0.704941,0.704941,-1,0.7354,0.428261,0.05
