map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.516281,0.759503,0.556947,0.549098,0.243254,-1,0.132174,0.557709,0.616825,0.617374,-1,0.650802,0.34229,0.184569
