map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.61526,0.796662,0.671007,0.658604,0.287669,-1,0.0229106,0.63489,0.701002,0.701111,-1,0.731057,0.435675,0.0409091
