map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.43994,0.680003,0.485953,0.473273,0.240517,-1,0.0247525,0.460964,0.528245,0.529468,-1,0.550653,0.354663,0.05
