map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.459409,0.708649,0.485926,0.528853,0.40941,-1,0.0461331,0.446256,0.550399,0.550433,-1,0.60327,0.541877,0.118182
