map,map_50,map_75,map_large,map_medium,map_per_class,map_small,mar_1,mar_10,mar_100,mar_100_per_class,mar_large,mar_medium,mar_small
0.566006,0.829937,0.610422,0.639642,0.476524,-1,0.10319,0.538148,0.654106,0.654106,-1,0.707789,0.623042,0.118182
